Latitude,LTG_05,LTG_16,LTG_50,LTG_84,LTG_95
90,3.15909946745975,5.22020651003872,8.84863601387209,11.0579191450903,12.0154875928091
87.5,3.1591218635584,5.22021173612733,8.84864939439809,11.0579231154971,12.0154863687261
85,2.95752456311805,5.02203078371493,8.5943655430409,10.7502075630487,11.7306662302091
82.5,2.32979349034854,4.44099447018099,7.72652462630584,9.95244669148527,11.1173111121547
80,1.81565632848165,3.99936689837632,6.76159822961279,9.01992175384498,10.4207826144693
77.5,2.22412890340784,4.42570761297292,7.08007193080042,9.41831981845429,10.8602893535155
75,2.84844289247627,5.23090477762448,7.8900522277417,10.3714431679769,11.7194955268206
72.5,4.29518133368107,6.32854573622959,8.89572287452299,11.2150334361982,12.5944866417082
70,4.99855112743463,7.02771962693191,9.52309720871088,11.7749860557694,13.1537282922801
67.5,6.45919286540258,8.32302813574735,10.7606460292638,12.8048970110505,14.2519830244523
65,8.07431961859098,10.0394166795946,12.4709216194991,14.4290266275759,15.6039134679307
62.5,10.7549696228885,12.5189922689814,14.6977593051278,16.4099188165985,17.3896840994553
60,13.0435506291892,14.5443239242858,16.5282863897136,18.0951887083219,18.689305266434
57.5,15.0954613315147,16.574327404194,18.4955222480921,20.052603022582,20.5861339510826
55,16.8413668036372,18.2742565255413,19.8939822655809,21.4839294269001,21.9619022759288
52.5,18.0046331984362,19.431402010423,20.9965360770776,22.5405069883027,23.0299729342821
50,19.4725879954406,20.8708621734103,22.3311452918358,23.8039171464698,24.2995536941623
47.5,21.1841660932954,22.4692921842125,23.8791205196522,25.3097530997481,25.7722148933724
45,22.3694842041272,23.439463651506,24.8069915017337,26.1746110951506,26.6508385523731
42.5,22.9660279843006,24.1809810143249,25.476635509048,26.9002178318153,27.6023746474912
40,23.7487000801185,24.8652459657202,26.4380566360765,27.8401247140159,28.9068578974548
37.5,24.8786316110266,26.2131576049842,27.8654705348677,29.2481670938161,30.4989304433791
35,26.0889252520162,27.2463344844598,28.8637158649496,30.1833603706241,31.4498394580987
32.5,26.8066810995692,28.1281743593149,29.8915539939836,31.2847515080188,32.6640098976639
30,27.7750959216378,28.7950467229059,30.5357739439269,31.8733357691567,33.151931753758
27.5,28.4911331054008,29.7140139432968,31.3349458982208,32.5812212941964,33.8096596912604
25,28.856628899095,30.0389717271005,31.8023420151811,33.2559365828477,34.4997538177482
22.5,29.2280453327477,29.9814257162988,32.1506597135007,33.9085021287504,35.0652451669855
20,29.439809194365,30.0413661477253,32.3819613666571,34.3597767478159,35.598899907877
17.5,29.5456732496175,30.1268897118175,32.5621997661778,34.7450983095975,36.1605215736613
15,30.052900614124,31.3455859392521,33.4314636075217,35.8921834984714,37.3360278586334
