Latitude,LTG_05,LTG_16,LTG_50,LTG_84,LTG_95
90,-1.2750570304525,1.85745740539735,6.20863325819841,11.6453642827965,14.9230466395504
87.5,-1.27505992413591,1.85745790313182,6.20863471846578,11.6453619449103,14.923046441111
85,-0.778015236355825,2.18344237704787,6.07246807560968,11.1898270268685,14.2010372434852
82.5,0.331043707322003,3.09836173418121,6.62883418635999,11.369259226838,14.0421846531277
80,0.874880730922897,3.67682365894605,7.14356399929882,11.6416904001258,14.1856570448926
77.5,1.30640447923497,4.20906162539208,7.64136899142747,11.9844865116986,14.5537368499201
75,1.77605375995997,4.66663479595474,7.90893753891075,12.0114271956238,14.334810600036
72.5,3.05808327010382,5.92250801897828,9.15097556687105,13.1508259304773,15.3929867645139
70,4.07179760997504,7.00064192124761,10.1507040484116,13.9450220783906,16.21437012972
67.5,5.53964909925543,8.47166145906602,11.4952879688281,15.0180386040441,17.1826113255313
65,6.67077831403024,9.62331117735555,12.5154897851934,15.8962822765609,18.1640339417213
62.5,8.13322857835627,10.9187102781682,13.6290100260652,16.8401249833459,18.8984537148875
60,9.13473903112291,11.8314606593237,14.3962996379112,17.4594996176013,19.4739355281882
57.5,10.5681115429779,13.1159947461333,15.5966267453194,18.5215307201412,20.5378164120307
55,11.93040777552,14.3807842984608,16.7748053897698,19.6362035957952,21.7436707593733
52.5,13.793791103922,16.160668448503,18.5251619450605,21.3622903027718,23.477431617815
50,15.6447616378315,17.9005250046642,20.1577441945846,22.9204315702235,24.9561682048052
47.5,17.7322433202699,19.8887914905162,22.1256818191959,24.811870517494,26.7437715787654
45,19.3135268920821,21.2531807078489,23.4173426198554,26.0815453875738,27.8951161873234
42.5,20.9012379876246,22.6939808033323,24.7207667061491,27.3505472517848,29.1114395970561
40,22.2911063000754,23.9460186470883,25.860263792733,28.3851797984428,29.9951944458064
37.5,24.0748925295665,25.6316907542388,27.3276126148638,29.3410887833585,30.7195377364121
35,25.3254291992479,26.8135412693298,28.4675181764442,30.4844053467448,31.8228024932157
32.5,26.2652100142206,27.6439817921532,29.256441160233,31.2982552744876,32.591884345911
30,27.172293113313,28.510867099008,29.9621679534338,31.7257638981459,32.9514677312367
27.5,27.7150657253294,28.9353520538406,30.414925695328,32.4964238175929,33.8235932218162
25,28.4296548271498,29.56387850267,31.0058874740806,33.0838200283362,34.4288099224485
22.5,29.1962900802005,30.2507611509207,31.6235543512689,33.569046331621,34.8493054883308
20,29.6286804303735,30.5732502806002,31.9111300213834,33.9091163877544,35.188755262161
17.5,30.1088998550178,30.956155446185,32.414634471129,34.6072390725202,35.9819018166919
15,30.541941645842,31.3301798315801,32.8578552788273,35.0131961913729,36.3560387872006
12.5,30.76406941113,31.5148368254619,33.2047605630295,35.4409661450095,36.7753758537492
10,30.3960959785036,31.1300354528956,32.9558292761284,35.2697200001831,36.6420072355646
7.5,30.0628364123988,30.8965207804485,32.8402955027815,35.2227149244415,36.5595634893529
5,29.8926126441923,30.8232037350154,32.9402560053962,35.4662150987214,36.91613440519
2.5,29.2264701705797,30.2595362667137,32.6433112845204,35.3708025855348,36.9594436919308
0,28.7096783236162,29.7673538112954,32.3139695782192,35.1794710807163,36.8068521573007
-2.5,29.256983420443,30.3058808544578,32.6283952700957,35.2286101607575,36.7384975760918
-5,29.813772400902,30.7856540020707,32.8074070052346,35.1367171543887,36.441419990793
-7.5,29.9024064680752,30.7934634416997,32.5524716890891,34.6507000663391,35.8450053262565
-10,29.8233895007079,30.6772515524956,32.2887809717413,34.2198451741406,35.3296470091486
-12.5,29.7210390800656,30.5284964048669,32.0525276876311,33.8006702877737,34.8771179857019
-15,29.6208827463764,30.3747999168075,31.8062106998234,33.4966623158062,34.5357072654017
-17.5,29.406573132597,30.1519587314166,31.5068924893382,33.1507878896411,34.1883833428441
