-1.604237066,-0.963416185,-0.780526315,-0.721823287,-0.655989634,-0.634874279,-0.62897471,-0.626449459,-0.62535711,-0.62482869,-0.624428314
-4.065854122,-3.029475621,-2.498418902,-2.244399352,-1.794287801,-1.503630961,-1.349874086,-1.233094148,-1.146074339,-1.070474603,-1.03281574
-1.254579094,-0.746146344,-0.621243055,-0.585052039,-0.54863191,-0.538823354,-0.536488722,-0.535627596,-0.535250355,-0.535031164,-0.534734624
-1.250961066,-0.41930795,-0.139801288,-0.039615158,0.087268024,0.136527646,0.152831026,0.16109701,0.164864628,0.166627248,0.16634593
-4.073351103,-3.259419415,-2.792968566,-2.552220166,-2.083963069,-1.737453797,-1.530229998,-1.354322494,-1.20656198,-1.057525612,-0.971143539
-1.764096781,-1.004561224,-0.755993917,-0.668397715,-0.559546416,-0.518509559,-0.505209704,-0.498707366,-0.495606005,-0.494014974,-0.493204689
-3.422391304,-2.360659769,-1.826753649,-1.574651609,-1.134767407,-0.857140741,-0.713329929,-0.606079622,-0.527811941,-0.461494349,-0.429710137
-1.550993217,-0.842331839,-0.622465971,-0.547762925,-0.458633308,-0.427095398,-0.417457735,-0.412972438,-0.410948421,-0.409968118,-0.409517891
-3.998240799,-3.126888147,-2.664974914,-2.438884013,-2.026836996,-1.749558388,-1.597346627,-1.477756252,-1.385391713,-1.301451867,-1.258010292
-2.693384387,-1.78357955,-1.406807482,-1.250943521,-1.018451409,-0.902380568,-0.853791442,-0.823835982,-0.80603515,-0.794304531,-0.789974968
-1.710073825,-1.010987357,-0.793343088,-0.719210561,-0.630498876,-0.598968242,-0.589283536,-0.584769025,-0.582696098,-0.581663222,-0.581079652
-3.495538611,-2.685522971,-2.2998086,-2.12430585,-1.831434099,-1.65839969,-1.573954358,-1.514281617,-1.47316727,-1.4407258,-1.426177923
-3.170474159,-2.205314657,-1.739471607,-1.525565601,-1.164649775,-0.947908617,-0.840580438,-0.763707754,-0.710012094,-0.666903886,-0.647414023
-2.637357472,-1.822221302,-1.454029601,-1.29242874,-1.034036598,-0.890813057,-0.824865729,-0.780606809,-0.751790876,-0.730566925,-0.721817596
-4.877634404,-3.716522246,-3.089718513,-2.779107711,-2.204409484,-1.809032468,-1.587625273,-1.410502176,-1.271018506,-1.141158578,-1.072243677
-2.721379076,-1.869934812,-1.544696267,-1.417345517,-1.239084584,-1.158296517,-1.127321872,-1.109689788,-1.100015403,-1.094229004,-1.092031069
-2.139828397,-1.209924412,-0.847608208,-0.703808017,-0.499374815,-0.404500248,-0.367324765,-0.345750564,-0.333670722,-0.326269692,-0.323435133
-4.941470275,-4.5554796,-4.312674228,-4.179072969,-3.899112007,-3.667339666,-3.51358426,-3.370876982,-3.238381041,-3.088415082,-2.986370837
-4.410072178,-3.428449459,-2.867666146,-2.578854055,-2.018589124,-1.605590371,-1.359465286,-1.151187706,-0.976838261,-0.801730088,-0.700723718
-1.274192915,-0.639079169,-0.473370182,-0.423340498,-0.370780825,-0.355603932,-0.351754463,-0.35025061,-0.349608053,-0.349272051,-0.348878527
-2.467123533,-1.749494721,-1.481401217,-1.378011483,-1.235792607,-1.173032218,-1.149553272,-1.136463732,-1.12945353,-1.125375384,-1.123932875
-1.419402609,-0.698420824,-0.47457507,-0.398486496,-0.307666344,-0.275507066,-0.265675951,-0.261094471,-0.25903559,-0.258046409,-0.257632681
-4.241333186,-3.496004201,-3.067573698,-2.845984642,-2.413904632,-2.092973288,-1.90038506,-1.736409245,-1.598192908,-1.458191211,-1.376602237
-2.932293514,-1.980364549,-1.549225468,-1.359645536,-1.05585547,-0.886923666,-0.808904542,-0.756420392,-0.722142567,-0.696813148,-0.68620456
-3.906987655,-2.99177312,-2.590993122,-2.418742059,-2.150098683,-2.006643473,-1.942762154,-1.901200201,-1.874959018,-1.856368012,-1.848680989
-3.601530866,-2.474681539,-1.931778046,-1.682779752,-1.263275519,-1.011893425,-0.887633884,-0.798812893,-0.736859025,-0.687234466,-0.664618509
-1.485754593,-0.644862754,-0.368941209,-0.271524331,-0.15021179,-0.104327549,-0.089407029,-0.082097901,-0.078589656,-0.076774487,-0.075796808
-3.858358611,-2.794885927,-2.258619836,-2.004913267,-1.561229461,-1.280255575,-1.134245947,-1.025072972,-0.945139276,-0.877157207,-0.844263722
-4.79072355,-3.782223679,-3.211780466,-2.919971442,-2.358594631,-1.949762359,-1.708765299,-1.506830422,-1.339596603,-1.173864059,-1.079662839
-1.47054205,-0.708102475,-0.490221165,-0.420233199,-0.341706164,-0.316493378,-0.309449549,-0.306425661,-0.305144,-0.304549348,-0.304178396
-1.230838184,-0.550015406,-0.36547166,-0.308282986,-0.246504413,-0.227850439,-0.222919363,-0.220921373,-0.220058382,-0.219617957,-0.219140878
-2.939015052,-2.160184076,-1.852352443,-1.728984126,-1.551619278,-1.467882613,-1.434560595,-1.414936449,-1.40380351,-1.396867518,-1.394329279
-3.813267767,-2.802108515,-2.275642978,-2.021093683,-1.564038886,-1.263130187,-1.101180061,-0.976184838,-0.88149256,-0.797471309,-0.755090177
-3.692031366,-2.713144081,-2.288519396,-2.107198676,-1.826545218,-1.67837774,-1.613086323,-1.570992057,-1.54468707,-1.526277438,-1.51881404
-3.541052216,-2.710516387,-2.285544068,-2.08248633,-1.723076358,-1.491396103,-1.369066268,-1.276252448,-1.207242692,-1.147402964,-1.118018403
-1.831926241,-1.038876089,-0.76310619,-0.661820082,-0.529999258,-0.47658777,-0.458097144,-0.448494534,-0.443673121,-0.441066817,-0.439982469
-3.984286206,-3.145482413,-2.807266941,-2.669856952,-2.469168663,-2.372121668,-2.332637786,-2.308939425,-2.295196266,-2.286410486,-2.283021241
-1.961022973,-1.244046713,-1.000378016,-0.91227038,-0.799598792,-0.755171641,-0.740169726,-0.73254698,-0.728800534,-0.726819932,-0.725992443
-3.526612716,-2.48106813,-1.945563948,-1.689509604,-1.235944908,-0.943226502,-0.788476064,-0.670983864,-0.583498353,-0.507547897,-0.469859225
-2.437299883,-1.513357151,-1.14426791,-0.995282786,-0.779295113,-0.676027024,-0.634466701,-0.609733034,-0.59556876,-0.586644832,-0.583428706
-3.245985376,-2.232175346,-1.767705981,-1.561873227,-1.228968358,-1.041263015,-0.953485382,-0.893752323,-0.854280924,-0.824677184,-0.81224778
-2.026713526,-1.370249831,-1.16140004,-1.08921294,-1.001436056,-0.969436699,-0.959385132,-0.954589222,-0.952377457,-0.951283573,-0.950824765
-3.050437854,-2.330748963,-2.03352064,-1.910765719,-1.72804445,-1.637101235,-1.599106313,-1.57576961,-1.561882939,-1.552730544,-1.549044903
-2.796991265,-1.659269213,-1.145429108,-0.919909106,-0.559335821,-0.359501108,-0.267480918,-0.205760355,-0.165550978,-0.135942901,-0.123444022
-3.010798239,-2.07650134,-1.677563803,-1.509025687,-1.251421282,-1.117976502,-1.060168452,-1.023481807,-1.00091066,-0.985420264,-0.979108705
-1.342350612,-0.507621347,-0.250928869,-0.164264486,-0.06124941,-0.02516264,-0.014326002,-0.00929101,-0.007017136,-0.005795558,-0.005223913
-3.362883234,-2.384255856,-1.936346261,-1.737956167,-1.417350586,-1.236779547,-1.152382753,-1.095042355,-1.057127184,-1.028706562,-1.016367534
-2.516065118,-1.652276092,-1.304370492,-1.163142899,-0.957062973,-0.857552952,-0.817136374,-0.792896918,-0.778885327,-0.769960881,-0.766642241
-2.081606395,-1.105257616,-0.72244275,-0.569863495,-0.351873179,-0.249951347,-0.20975474,-0.186280737,-0.173075367,-0.164940747,-0.161888347
-5.292671032,-4.568856183,-4.12900884,-3.892748207,-3.409896272,-3.026016476,-2.781131086,-2.560747528,-2.363444472,-2.148000803,-2.011709177
-2.980037495,-2.23129495,-1.914032459,-1.780706019,-1.578165732,-1.47421175,-1.429565998,-1.401432499,-1.384276741,-1.372619821,-1.368023818
-5.183578979,-4.506798708,-4.10154525,-3.885968982,-3.451891947,-3.11327022,-2.9005457,-2.712269256,-2.546454669,-2.369980621,-2.25928797
-5.762527385,-5.225104021,-4.887489532,-4.701923826,-4.312972599,-3.991285573,-3.778263615,-3.580544882,-3.397134688,-3.188877229,-3.04877977
-3.247005896,-2.025419516,-1.466526849,-1.219061627,-0.819258731,-0.594198007,-0.489077644,-0.417673388,-0.370511664,-0.335198151,-0.320023559
-4.652904774,-3.716425882,-3.175213683,-2.894276811,-2.343972069,-1.932543367,-1.684209757,-1.471633625,-1.291437563,-1.107613082,-0.999729028
-2.943456443,-2.037234078,-1.622056042,-1.438058283,-1.140465455,-0.972663735,-0.894178464,-0.840779088,-0.805471667,-0.778982019,-0.767728864
-2.215055357,-1.524407701,-1.2917172,-1.208075593,-1.101814273,-1.060348105,-1.046479655,-1.039500479,-1.036092721,-1.034304237,-1.033484104
-5.285406762,-4.267699519,-3.674187096,-3.364194406,-2.752317051,-2.289753454,-2.007751909,-1.76416499,-1.555636497,-1.340284585,-1.212173893
-4.249965876,-3.341072879,-2.821331338,-2.553475976,-2.033442101,-1.649638964,-1.4206626,-1.226708616,-1.064174143,-0.900715819,-0.806284958
-5.000195144,-4.322852665,-3.916827063,-3.700746997,-3.264234455,-2.922950718,-2.708482052,-2.518087084,-2.350141671,-2.170121774,-2.058520969
-2.335298725,-1.535558837,-1.26534766,-1.168024545,-1.044105108,-0.995577065,-0.979286752,-0.971067777,-0.967029102,-0.964891137,-0.963870943
-3.853035086,-2.875757756,-2.345280663,-2.08141957,-1.590974949,-1.251293877,-1.059928594,-0.90600029,-0.784073003,-0.669731978,-0.608597638
-4.495211757,-3.663859984,-3.190857927,-2.947921082,-2.478272141,-2.133779597,-1.929378307,-1.757107528,-1.613511021,-1.470059668,-1.387755329
-3.776894592,-2.91741273,-2.454052116,-2.22463358,-1.800634136,-1.509398626,-1.34653036,-1.216417129,-1.114078831,-1.018959756,-0.968462845
-1.426625473,-0.584750677,-0.351307844,-0.277842921,-0.197203077,-0.172208665,-0.165446183,-0.162634264,-0.161445916,-0.160879221,-0.160409701
-4.592426593,-3.746846997,-3.2587604,-3.005604837,-2.510232374,-2.140415871,-1.917485297,-1.726883796,-1.565515401,-1.401157433,-1.304845963
-2.5555049,-1.885703703,-1.658250385,-1.576046159,-1.470976984,-1.429583558,-1.415612581,-1.408525899,-1.405031785,-1.403175961,-1.402326591
-2.403045852,-1.629662829,-1.369972997,-1.276834803,-1.158806371,-1.112924929,-1.097626974,-1.08995443,-1.086205904,-1.084233275,-1.083288322
-1.297344395,-0.789014447,-0.657752501,-0.61840462,-0.577396831,-0.56569882,-0.562764699,-0.561622516,-0.561147672,-0.560908608,-0.560672941
-4.542061912,-3.538363891,-2.974601488,-2.687579483,-2.13864356,-1.742269615,-1.510400701,-1.317459442,-1.158868032,-1.003161021,-0.915546705
-1.673584024,-0.969315431,-0.757798888,-0.687499489,-0.605602731,-0.577707517,-0.569469662,-0.565768906,-0.56410902,-0.563292345,-0.562726932
-3.535194611,-2.662561762,-2.194048549,-1.962729419,-1.536683315,-1.245509534,-1.083412679,-0.954445275,-0.853457845,-0.760110913,-0.710845679
-3.312767236,-2.430949635,-2.013091681,-1.823598837,-1.508628942,-1.323637849,-1.233846139,-1.170698448,-1.127421765,-1.093496173,-1.078401391
-2.297039999,-1.596435357,-1.386562486,-1.316930296,-1.235966139,-1.208467005,-1.200363837,-1.196728231,-1.19509675,-1.194290919,-1.193747524
-5.323298281,-5.137054021,-5.016858512,-4.949517229,-4.805990447,-4.683654829,-4.600103162,-4.520880692,-4.445394988,-4.358325546,-4.295167837
-2.398908785,-1.455472867,-1.044415019,-0.868377619,-0.59493657,-0.449819575,-0.385592278,-0.343984769,-0.317906716,-0.29957347,-0.292350008
-6.010799185,-5.690604781,-5.481886833,-5.364211835,-5.11026131,-4.890758263,-4.739326848,-4.593818824,-4.453486038,-4.287769484,-4.168007681
-1.404026714,-0.762468064,-0.579910372,-0.521424183,-0.455937433,-0.434996559,-0.429155387,-0.426671777,-0.425569378,-0.425009091,-0.424475454
-2.573576974,-1.860598096,-1.627329113,-1.545176727,-1.443212613,-1.404826866,-1.392439361,-1.386354871,-1.383559292,-1.382214846,-1.381947536
-2.033291124,-1.256048645,-0.998439714,-0.906949417,-0.792333177,-0.748553212,-0.734268144,-0.727136348,-0.723907683,-0.722408299,-0.722513106
-2.629103843,-1.600644491,-1.164854933,-0.981723497,-0.70352354,-0.560745508,-0.499436155,-0.460804908,-0.437260872,-0.421278192,-0.414990727
-2.789350868,-2.084032293,-1.823792802,-1.724280112,-1.588715291,-1.529772662,-1.508020157,-1.496034944,-1.489698647,-1.486066928,-1.484816862
-0.486416709,0.139267386,0.303899105,0.353790381,0.406123578,0.421258284,0.425048352,0.426608542,0.426975569,0.426894232,0.426093608
-4.168827479,-3.225863379,-2.728891,-2.486606316,-2.047165771,-1.753541411,-1.593391805,-1.468282612,-1.372267418,-1.285686501,-1.241311521
-5.086202709,-4.540687463,-4.205699466,-4.024402923,-3.65171382,-3.351966056,-3.158358035,-2.982736924,-2.823818065,-2.649089923,-2.535054096
-3.625923,-2.689402991,-2.231839981,-2.01997954,-1.658945734,-1.438905598,-1.328466713,-1.248414579,-1.191755674,-1.145528889,-1.124217793
-2.530163237,-1.544526096,-1.154399407,-0.997896128,-0.772642423,-0.66611606,-0.623656961,-0.598622379,-0.584394896,-0.575515466,-0.572218873
-3.063500411,-1.994100324,-1.533973011,-1.338573751,-1.0380773,-0.880980314,-0.812361479,-0.768489601,-0.741291006,-0.722454038,-0.714720509
-3.72635048,-2.782519896,-2.31021879,-2.087932091,-1.701628553,-1.459252799,-1.334346237,-1.241666304,-1.174347743,-1.117671823,-1.090411947
-3.774013802,-2.843065992,-2.342577609,-2.095251112,-1.639208428,-1.32702919,-1.152990372,-1.014335536,-0.905613839,-0.804942341,-0.751740625
-2.016651548,-1.141454629,-0.839840896,-0.729750852,-0.587482112,-0.53045973,-0.510925688,-0.500856134,-0.495873241,-0.493226806,-0.492269093
-2.888313173,-1.906595676,-1.492286715,-1.318646859,-1.055708566,-0.921405492,-0.863968867,-0.827931323,-0.806030045,-0.791220601,-0.785266946
-2.027025918,-1.245924435,-0.970508182,-0.868399441,-0.734098335,-0.678782634,-0.659354682,-0.649115461,-0.643935579,-0.641115118,-0.640105987
-1.73863492,-0.90950394,-0.61589199,-0.506714686,-0.362629491,-0.302977639,-0.28192545,-0.270789859,-0.265124645,-0.262020173,-0.260852049
-5.352621278,-4.709289708,-4.31452396,-4.10106624,-3.661255054,-3.307419061,-3.079280778,-2.87197546,-2.6844207,-2.476913341,-2.343741994
-1.246352083,-0.583326263,-0.390986248,-0.328594672,-0.257917082,-0.234855997,-0.228342783,-0.225483264,-0.224352119,-0.223910749,-0.223962952
-3.691077382,-2.839876629,-2.388137879,-2.166860407,-1.763205808,-1.491203059,-1.341708022,-1.22411669,-1.133193352,-1.050441912,-1.007595052
-2.298235718,-1.665968408,-1.463673825,-1.393471921,-1.307711719,-1.276226901,-1.266263975,-1.261494305,-1.259254966,-1.258117805,-1.257519094
-3.120447644,-2.392679911,-2.109888017,-1.997845687,-1.838889407,-1.765346643,-1.73659702,-1.719962793,-1.710647026,-1.70493723,-1.702642996
-5.894598475,-5.369150313,-5.04377478,-4.866675542,-4.500020113,-4.202079666,-4.007862009,-3.830188941,-3.667931598,-3.487340748,-3.368245658
-3.350105042,-2.47772549,-2.017675545,-1.793303468,-1.386145608,-1.113895301,-0.965315714,-0.849173149,-0.759997448,-0.679533514,-0.638315873
-2.314078955,-1.512056464,-1.194412167,-1.066928273,-0.883339836,-0.796453827,-0.76179528,-0.741361302,-0.729728393,-0.72246019,-0.719634893
-1.523200379,-0.889817255,-0.709059659,-0.651045295,-0.58599314,-0.565133089,-0.559308426,-0.556815005,-0.555742646,-0.555229315,-0.554853175
-3.131824644,-2.224657716,-1.808956557,-1.624698529,-1.326636604,-1.158526635,-1.079877014,-1.026355529,-0.990957493,-0.964391701,-0.953095087
-4.000333855,-2.969299242,-2.434724223,-2.176988399,-1.715807316,-1.413720423,-1.251881236,-1.127486651,-1.033671262,-0.95088843,-0.909384374
-2.615642784,-1.870853834,-1.619682966,-1.529330915,-1.414446972,-1.369553778,-1.354509932,-1.346934479,-1.343210369,-1.341235216,-1.340266789
-1.940286046,-1.248581074,-1.029024649,-0.953272915,-0.861367902,-0.827979862,-0.817543672,-0.812571172,-0.810329583,-0.809266513,-0.808954429
-3.105473042,-2.057483311,-1.570683048,-1.352918328,-0.996759099,-0.792567876,-0.695626927,-0.62875867,-0.583924692,-0.549693481,-0.535055677
-3.506631885,-2.803403625,-2.499017622,-2.369217441,-2.168656113,-2.063038109,-2.016583077,-1.986711808,-1.968052412,-1.95501182,-1.949543584
-3.021777953,-2.136113509,-1.709384013,-1.513666805,-1.18390878,-0.986294695,-0.888618653,-0.818785753,-0.77008875,-0.731081951,-0.713414699
-3.180472648,-2.311214749,-1.877501808,-1.673788217,-1.320612366,-1.099808621,-0.986393997,-0.902472079,-0.841718078,-0.79076188,-0.766480848
-2.699590998,-1.678317338,-1.247679804,-1.067311513,-0.794371974,-0.655109717,-0.595623824,-0.558319785,-0.535693212,-0.520421676,-0.514427775
-4.157894808,-3.19702285,-2.653744199,-2.375909093,-1.841593778,-1.452661452,-1.223494464,-1.031547473,-0.87264967,-0.715257666,-0.625840799
-5.712040592,-4.925693705,-4.444418421,-4.184645542,-3.650511368,-3.222130705,-2.946705953,-2.697067653,-2.471838433,-2.223513575,-2.064760174
-2.040442227,-1.070657055,-0.683702145,-0.527627126,-0.301567218,-0.193633315,-0.150248799,-0.124461405,-0.109708558,-0.100426835,-0.097060298
-1.183332711,-0.445810516,-0.234232448,-0.166088795,-0.089272513,-0.064482594,-0.057555688,-0.05456068,-0.053260987,-0.052588022,-0.05212623
-3.470494111,-2.51902866,-2.142650498,-1.991707876,-1.77454253,-1.671905348,-1.631001762,-1.606920513,-1.593205114,-1.584632692,-1.581207125
-3.555204846,-2.667080559,-2.256006509,-2.0725415,-1.773350308,-1.602543832,-1.521733703,-1.466211459,-1.429077617,-1.400839581,-1.38852649
-3.864262618,-2.972925645,-2.517212363,-2.299586371,-1.914648446,-1.666758737,-1.535986903,-1.436850342,-1.363202631,-1.299410794,-1.2681005
-5.140349002,-4.671083992,-4.380535586,-4.222391797,-3.895217084,-3.629491862,-3.45627413,-3.297963288,-3.153475169,-2.993380446,-2.886943979
-4.419735636,-3.352975856,-2.828134829,-2.583969762,-2.165497995,-1.908288798,-1.778207035,-1.683267004,-1.615573986,-1.559841693,-1.533896055
-3.397521871,-2.377998178,-1.904192283,-1.692165572,-1.345256083,-1.146247278,-1.05170739,-0.986468453,-0.942692403,-0.909241102,-0.894867362
-1.387339205,-0.518478995,-0.221671062,-0.113972241,0.024298233,0.079147677,0.097769826,0.107270044,0.111962906,0.114453811,0.115546798
-1.318273772,-0.669009259,-0.491547811,-0.436246602,-0.376185862,-0.357879164,-0.353000829,-0.350995753,-0.350156227,-0.349756011,-0.349436818
-3.733556213,-2.767336893,-2.283667989,-2.055983973,-1.660190952,-1.411761238,-1.283697346,-1.18863203,-1.119569396,-1.061397095,-1.033528452
-1.774879905,-0.877699334,-0.56881957,-0.456150509,-0.3106485,-0.252399602,-0.232464152,-0.222208294,-0.217125731,-0.214422046,-0.213347319
-1.268800432,-0.700452239,-0.554599303,-0.511061816,-0.465884971,-0.45309084,-0.449903443,-0.448672758,-0.448157603,-0.447893015,-0.44760823
-2.304085836,-1.397402794,-1.065522484,-0.939295522,-0.768388694,-0.694780178,-0.667841912,-0.653126223,-0.645388724,-0.640984212,-0.639344265
-2.719056595,-1.713490335,-1.246001633,-1.036741057,-0.694243855,-0.497674799,-0.404240623,-0.339761066,-0.296453893,-0.263345714,-0.248893535
-2.150909172,-1.526253798,-1.322757913,-1.251273009,-1.16276882,-1.129581409,-1.118881158,-1.113656515,-1.111191731,-1.109943013,-1.109436788
-4.483740195,-3.802078151,-3.397305087,-3.183234664,-2.75410412,-2.422397095,-2.216149199,-2.034716464,-1.876280544,-1.708473065,-1.605675738
-6.021475122,-5.643872029,-5.401801083,-5.266869341,-4.979618316,-4.736296396,-4.57148249,-4.415702073,-4.268173581,-4.098532646,-3.978114206
-5.747395482,-4.948684475,-4.461772334,-4.199426254,-3.661911689,-3.232777592,-2.958077988,-2.710033314,-2.487092832,-2.242287191,-2.086114351
-3.933144375,-3.128839998,-2.693280836,-2.476965898,-2.075700807,-1.798573461,-1.642825294,-1.517849126,-1.419070674,-1.326706903,-1.277332177
-2.044080339,-0.956224056,-0.548089296,-0.390277855,-0.172515071,-0.075973167,-0.039751366,-0.01945526,-0.008637058,-0.002390118,-0.000544817
-3.295395249,-2.247786729,-1.756949791,-1.536081174,-1.172312057,-0.961571275,-0.860561814,-0.79030264,-0.742750692,-0.706032154,-0.690056213
-3.394276135,-2.323977343,-1.866432773,-1.672998686,-1.377071638,-1.223569036,-1.157013374,-1.114703691,-1.088682328,-1.070814074,-1.063789664
-3.359248605,-2.45014539,-2.046355588,-1.871128046,-1.594714144,-1.44456786,-1.376663952,-1.331866238,-1.303165254,-1.282465384,-1.273791366
-4.329720152,-3.438721808,-2.949282866,-2.703845317,-2.243104827,-1.919325748,-1.734498657,-1.584064903,-1.463344835,-1.348301327,-1.285644084
-2.329322557,-1.372377472,-0.97976873,-0.818366426,-0.579375652,-0.461383152,-0.412467502,-0.382612166,-0.364999821,-0.353512707,-0.349017906
-2.424288978,-1.376693782,-0.957396827,-0.78790045,-0.541768947,-0.423800778,-0.376194078,-0.347840394,-0.331518213,-0.321186366,-0.317101653
-2.036741905,-1.162437649,-0.841686182,-0.719492159,-0.553734451,-0.48214245,-0.455862222,-0.44148998,-0.43388543,-0.429525568,-0.427726611
-1.262015925,-0.393789486,-0.133543247,-0.047247095,0.052874285,0.086802004,0.096708386,0.101212431,0.10299378,0.103658924,0.103311588
-4.140634034,-3.212347321,-2.742778216,-2.520153188,-2.129814881,-1.881678004,-1.752291066,-1.655238499,-1.583945586,-1.523054991,-1.493537405
-1.686459666,-0.80617182,-0.490534782,-0.372166724,-0.214445599,-0.148173989,-0.124467186,-0.111775988,-0.105243427,-0.101617414,-0.100262626
-4.482519622,-3.771055392,-3.346711971,-3.121659653,-2.668938816,-2.317157692,-2.097323973,-1.903140793,-1.732799859,-1.551460067,-1.439909928
-6.226653127,-5.654471916,-5.298152506,-5.103464683,-4.698442071,-4.367070312,-4.149730011,-3.94983264,-3.766209885,-3.560759501,-3.423564091
-2.930832689,-1.967934936,-1.537241907,-1.34945767,-1.05156155,-0.888377786,-0.814028629,-0.764620168,-0.732761855,-0.709584705,-0.700016351
-5.092219157,-4.382298305,-3.951738482,-3.720776572,-3.249545743,-2.87581375,-2.637927179,-2.42426771,-2.233405765,-2.025565549,-1.894490897
-2.489395973,-1.588635695,-1.196303538,-1.028319632,-0.767457335,-0.629069487,-0.567836375,-0.528187111,-0.503335285,-0.485867599,-0.478924402
-2.389885396,-1.687317266,-1.445674946,-1.357628352,-1.24408409,-1.198722839,-1.183266968,-1.17529709,-1.171449554,-1.169485508,-1.169104442
-3.69921654,-2.79019306,-2.335220907,-2.121072833,-1.748856047,-1.515266395,-1.39488251,-1.305515881,-1.240618695,-1.185961291,-1.159944169
-3.564280398,-2.629358904,-2.158636654,-1.936179113,-1.547625966,-1.30202298,-1.174622988,-1.07949292,-1.009973912,-0.950967133,-0.922642132
-2.247116058,-1.252374194,-0.857430012,-0.698654487,-0.469553947,-0.360806158,-0.317307425,-0.291602332,-0.276928239,-0.267731826,-0.264123758
-4.359706903,-3.295802365,-2.728186139,-2.449139609,-1.9378707,-1.591125641,-1.399429984,-1.247859863,-1.129981563,-1.021934862,-0.965469139
-3.904974355,-2.983573428,-2.487984148,-2.243003176,-1.791111009,-1.481597301,-1.308962551,-1.171355555,-1.063411473,-0.963400055,-0.910598421
-2.769369917,-1.804731094,-1.366340137,-1.173127192,-0.862661158,-0.689304569,-0.608948786,-0.554701656,-0.519155827,-0.492773721,-0.481774314
-2.224901202,-1.412238811,-1.12398968,-1.01667297,-0.874842365,-0.815996459,-0.795171869,-0.784151803,-0.778499854,-0.775369783,-0.774025132
-3.755585779,-2.745901379,-2.250615191,-2.020656883,-1.627501848,-1.386717682,-1.265325128,-1.176993648,-1.11419442,-1.062685468,-1.038713332
-4.700793608,-4.022629012,-3.615080633,-3.397816597,-2.957966756,-2.613005336,-2.3956194,-2.20214556,-2.031011156,-1.846938215,-1.732385739
-3.002867844,-2.152582922,-1.796789578,-1.648552999,-1.42560364,-1.312896506,-1.265165403,-1.235449223,-1.21758092,-1.205641885,-1.201072274
-1.15566787,-0.52332015,-0.350907412,-0.297269646,-0.239119719,-0.221447353,-0.216751033,-0.214826995,-0.214021194,-0.213635908,-0.213315721
-2.7501106,-1.917879297,-1.61248522,-1.496126097,-1.338262093,-1.27005986,-1.245021684,-1.231315466,-1.224073791,-1.219926612,-1.218308572
-1.733505967,-1.040482284,-0.824014068,-0.750124164,-0.661508042,-0.629898746,-0.620165788,-0.615609415,-0.613534798,-0.612519163,-0.612027962
-2.637734125,-1.905852366,-1.640043184,-1.539483448,-1.404150835,-1.346403139,-1.325448228,-1.314084669,-1.30815532,-1.304807802,-1.303576633
