Latitude,LTG_05,LTG_16,LTG_50,LTG_84,LTG_95
90,-7.51797758882935,-3.93462040419166,7.37194147610537,26.0575431193801,34.0762790046713
87.5,-7.51798472235819,-3.93461532268075,7.37195099174325,26.0575481812834,34.0762803942679
85,-6.72973439346926,-3.16358982970582,7.68358665511367,25.8574567976249,33.6708228408582
82.5,-5.8369163109515,-2.37958152569577,8.00101204726397,25.5979404828506,33.1076523286246
80,-4.93592994792846,-1.51726052939225,8.4472998731766,25.2640592247266,32.4254339934814
77.5,-3.93712829727757,-0.607881732839676,8.95494276728265,24.6880191061683,31.4127913705479
75,-2.82481001840958,0.518536180057161,9.6732755962696,24.2696866297152,30.5796107538349
72.5,-1.40764268815007,1.8985394451925,10.6076473037827,24.0071793827963,29.8177060177288
70,-0.0909320634401179,3.21249788224173,11.580918980927,23.655548479876,28.97560403681
67.5,0.823564180055272,4.18184494618033,12.2438278498877,23.0998671217371,27.9746470961108
65,1.94635235366319,5.136640146049,12.7246526487105,22.5105017179493,27.0270609626758
62.5,3.28605874551403,6.10787742852542,13.030647190668,22.0019418494946,26.103538737897
60,5.04836110904686,7.40768077268284,13.568517352095,21.8160252055325,25.5230684023429
57.5,6.68462934332105,8.68607525159359,14.1819180729514,21.8779514886191,25.2180610031357
55,8.16876378513574,10.073514592675,14.9899041959667,22.2367477610853,25.3685442327989
52.5,9.44288584076847,11.3450236099334,15.9115164129577,22.6316485662134,25.5819598936534
50,10.9236387452332,12.8050259046943,17.0573539314931,23.305360467561,26.1258858069902
47.5,12.5374609733756,14.3847400407539,18.3408479498564,24.2076940128713,26.8364491589397
45,13.8963653936299,15.7499077520647,19.7527075857677,25.0949178071293,27.5906156173509
42.5,14.5258889692883,16.5212333853431,20.6610359287161,25.212367871701,27.5384021873155
40,17.0400826848414,18.7105515300473,21.7429571267635,25.8405879112571,27.8597437994067
37.5,19.0998925826851,20.7359215354934,23.4979623556579,26.9857702319128,28.9015612579556
35,20.5640273988287,22.217447828712,24.97560270836,27.9524566059748,29.748209142913
32.5,22.1151538989908,23.6505488872163,26.1632484437727,28.7466093530591,30.3781193099853
30,23.5993391409538,24.9706918973284,27.2534868015605,29.4843075776643,30.9913891892261
